#Log file generated from the gvl1to2.py converter
#Original log file: geneve-cologny.gvsl
0,0$GVGNSVER,2,0,0
#72633$GVGPSC,3,11.111111,124.000000,35
000072633,0$GVGNSC,000072633,11.111111,0,124.000000,0X05
#73641$GVGPSP,3,46.200159,6.146476,0
000073641,0$GVGNSP,000073641,46.200159,6.146476,0,0X03
#73641$GVGPSC,3,11.111111,124.000000,35
000073641,0$GVGNSC,000073641,11.111111,0,124.000000,0X05
#74646$GVGPSP,3,46.200103,6.146593,0
000074646,0$GVGNSP,000074646,46.200103,6.146593,0,0X03
#74646$GVGPSC,3,11.111111,124.000000,35
000074646,0$GVGNSC,000074646,11.111111,0,124.000000,0X05
#75651$GVGPSP,3,46.200047,6.146701,0
000075651,0$GVGNSP,000075651,46.200047,6.146701,0,0X03
#75651$GVGPSC,3,11.111111,124.000000,35
000075651,0$GVGNSC,000075651,11.111111,0,124.000000,0X05
#76670$GVGPSP,3,46.199997,6.146809,0
000076670,0$GVGNSP,000076670,46.199997,6.146809,0,0X03
#76670$GVGPSC,3,11.111111,124.000000,35
000076670,0$GVGNSC,000076670,11.111111,0,124.000000,0X05
#77674$GVGPSP,3,46.199947,6.146917,0
000077674,0$GVGNSP,000077674,46.199947,6.146917,0,0X03
#77674$GVGPSC,3,11.111111,124.000000,35
000077674,0$GVGNSC,000077674,11.111111,0,124.000000,0X05
#78680$GVGPSP,3,46.199885,6.147043,0
000078680,0$GVGNSP,000078680,46.199885,6.147043,0,0X03
#78680$GVGPSC,3,11.111111,129.000000,23
000078680,0$GVGNSC,000078680,11.111111,0,129.000000,0X05
#79684$GVGPSP,3,46.199823,6.147151,0
000079684,0$GVGNSP,000079684,46.199823,6.147151,0,0X03
#79684$GVGPSC,3,11.111111,126.000000,22
000079684,0$GVGNSC,000079684,11.111111,0,126.000000,0X05
#80691$GVGPSP,3,46.199742,6.147250,0
000080691,0$GVGNSP,000080691,46.199742,6.147250,0,0X03
#80691$GVGPSC,3,11.111111,151.000000,15
000080691,0$GVGNSC,000080691,11.111111,0,151.000000,0X05
#81701$GVGPSP,3,46.199648,6.147322,0
000081701,0$GVGNSP,000081701,46.199648,6.147322,0,0X03
#81701$GVGPSC,3,11.111111,163.000000,15
000081701,0$GVGNSC,000081701,11.111111,0,163.000000,0X05
#82702$GVGPSP,3,46.199543,6.147358,0
000082702,0$GVGNSP,000082702,46.199543,6.147358,0,0X03
#82702$GVGPSC,3,11.111111,165.000000,23
000082702,0$GVGNSC,000082702,11.111111,0,165.000000,0X05
#83707$GVGPSP,3,46.199443,6.147403,0
000083707,0$GVGNSP,000083707,46.199443,6.147403,0,0X03
#83707$GVGPSC,3,11.111111,163.000000,24
000083707,0$GVGNSC,000083707,11.111111,0,163.000000,0X05
#84708$GVGPSP,3,46.199350,6.147457,0
000084708,0$GVGNSP,000084708,46.199350,6.147457,0,0X03
#84708$GVGPSC,3,11.111111,157.000000,25
000084708,0$GVGNSC,000084708,11.111111,0,157.000000,0X05
#85710$GVGPSP,3,46.199250,6.147520,0
000085710,0$GVGNSP,000085710,46.199250,6.147520,0,0X03
#85710$GVGPSC,3,11.111111,158.000000,26
